Name,Code,CURRENCY,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
RENAULT - CO2 Equivalents Emission Total,FR0000131906(ENERDP023),NA,615374.7,1191000,1258530,1191009,1200510,1224965,1174065,1230159,1214430,1284970,1216710,1212350,950105
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
REPLY - CO2 Equivalents Emission Total,IT0005282865(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11340,12563,8349
REPSOL YPF - CO2e Indirect Emissions Scope 3,ES0173516115(ENERDP096),NA,171800000,148780000,147000000,149500092,117040000,114000000,124350000,150750000,183000000,193000000,194000000,189000000,157000000
REPSOL YPF - CO2 Equivalents Emission Total,ES0173516115(ENERDP023),NA,28486000,26471000,15550000,15600000,14911243,15170000,14970000,22240000,25470000,23420000,22460000,25270000,22400000
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
RETAIL ESTATES - CO2 Equivalents Emission Total,BE0003720340(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,350
REXEL - CO2e Indirect Emissions Scope 3,FR0010451203(ENERDP096),NA,NA,NA,NA,45231,NA,NA,NA,NA,NA,36000000,38500000,35200000,33000000
REXEL - CO2 Equivalents Emission Total,FR0010451203(ENERDP023),NA,NA,NA,112716,145224,137420,140421,129586,123284,113566,104360,106726,103826,87069
RHEINMETALL - CO2e Indirect Emissions Scope 3,DE0007030009(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,9573,10346,NA,NA,NA,NA
RHEINMETALL - CO2 Equivalents Emission Total,DE0007030009(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,723104,957785,428526,410437,464716,410404
RHI MAGNESITA - CO2e Indirect Emissions Scope 3,NL0012650360(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2536000,2157000,1950000
RHI MAGNESITA - CO2 Equivalents Emission Total,NL0012650360(ENERDP023),NA,768000,806000,1316000,1438000,1638000,1727000,1810000,1645000,1647000,1950000,2836000,2455000,2253000
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
RHOEN-KLINIKUM - CO2 Equivalents Emission Total,DE0007042301(ENERDP023),NA,190200,190128,202925,204443,220673,73644,70954,69340,67900,57296,63045,63850,64019
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
RINGKJOBING LANDBOBANK - CO2 Equivalents Emission Total,DK0060854669(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336.6,273.9
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
ROCKWOOL INTERNATIONAL B - CO2e Indirect Emissions Scope 3,DK0010219153(ENERDP096),NA,NA,1198,4284,2473,75168,98624,NA,NA,NA,NA,NA,NA,NA
ROCKWOOL INTERNATIONAL B - CO2 Equivalents Emission Total,DK0010219153(ENERDP023),NA,NA,1280178,1304000,1419535,1598486,1580000,1630000,1600000,1580000,1710000,1890000,1740000,1650000
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
ROS AGRO GDR - CO2 Equivalents Emission Total,US7496552057(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3300,728000,721000
ROVIO ENTERTAINMENT - CO2e Indirect Emissions Scope 3,FI4000266804(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20241,18410
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
ROYAL UNIBREW - CO2e Indirect Emissions Scope 3,DK0060634707(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143000,143000
ROYAL UNIBREW - CO2 Equivalents Emission Total,DK0060634707(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36500,39800,40000,35700
RTL GROUP - CO2e Indirect Emissions Scope 3,LU0061462528(ENERDP096),NA,NA,NA,NA,NA,10600,NA,18400,20100,30800,7100,35200,185800,138200
RTL GROUP - CO2 Equivalents Emission Total,LU0061462528(ENERDP023),NA,NA,NA,NA,NA,49300,NA,45400,51200,43200,43600,40800,38400,31200
RUBIS - CO2e Indirect Emissions Scope 3,FR0013269123(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10628000,13719000,12319000
RUBIS - CO2 Equivalents Emission Total,FR0013269123(ENERDP023),NA,NA,NA,NA,NA,NA,NA,38899,172223,172045,157545,242000,239800,217800
RWE - CO2e Indirect Emissions Scope 3,DE0007037129(ENERDP096),NA,127000000,128100000,135700000,121000000,105200000,105000000,90800000,93900000,86500000,84000000,188700000,187200000,18900000
RWE - CO2 Equivalents Emission Total,DE0007037129(ENERDP023),NA,178300000,149100000,170200000,166200000,183600000,167300000,158000000,153600000,155300000,136600000,125400000,96400000,73000000
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
RYANAIR HOLDINGS - CO2 Equivalents Emission Total,IE00BYTBXV33(ENERDP023),NA,NA,NA,NA,NA,NA,NA,7653566,7756156,8638840,9672283,10765900,11710000,13080000
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
S IMMO - CO2 Equivalents Emission Total,AT0000652250(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28251,28634,23111
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
SAAB B - CO2e Indirect Emissions Scope 3,SE0000112385(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,30894.59,34042.1,32838.6,33565.4,15081.9
SAAB B - CO2 Equivalents Emission Total,SE0000112385(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,36267.57,35431.58,34178.9,36362.6,29017.1
SACYR - CO2e Indirect Emissions Scope 3,ES0182870214(ENERDP096),NA,NA,NA,NA,381,464,1760,4235.56,5450.3,4907.82,8321.94,5327.01,1219424.74,938674
SACYR - CO2 Equivalents Emission Total,ES0182870214(ENERDP023),NA,623528,734372.81,957564.9,833118.13,187189.21,120599.5,738665.8,773549.58,578151,538075.08,528370,486619.81,410091
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
SAES GETTERS - CO2 Equivalents Emission Total,IT0001029492(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11456,12116
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
SAF-HOLLAND - CO2 Equivalents Emission Total,DE000SAFH001(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34307,46980,32466
SAFRAN - CO2e Indirect Emissions Scope 3,FR0000073272(ENERDP096),NA,NA,1456864,NA,NA,NA,NA,NA,NA,NA,41566,52906000,48131000,24195000
SAFRAN - CO2 Equivalents Emission Total,FR0000073272(ENERDP023),NA,201246,323711,192980,404525,345628,558009.3,449348.7,523948.5,405043.2,478256.8,602976,623619,414988
SAGAX - CO2e Indirect Emissions Scope 3,SE0004635878(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,27
SAGAX - CO2 Equivalents Emission Total,SE0004635878(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13401,9493
SAINT GOBAIN - CO2e Indirect Emissions Scope 3,FR0000125007(ENERDP096),NA,NA,1641404,132200,1549600,12786900,NA,NA,NA,NA,NA,NA,23700000,17400000
SAINT GOBAIN - CO2 Equivalents Emission Total,FR0000125007(ENERDP023),NA,14300000,16100879,18700000,19089000,17400000,16700000,12700000,12700000,12600000,13000000,11700000,10800000,10400000
SAIPEM - CO2e Indirect Emissions Scope 3,IT0005252140(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58200,1532500,1264900
SAIPEM - CO2 Equivalents Emission Total,IT0005252140(ENERDP023),NA,1329548,1445171,1160270,1441000,1612300,1592700,1469200,1547200,1242300,1337200,1384500,1437400,1142000
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
SALCEF GROUP - CO2 Equivalents Emission Total,IT0005388266(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13809,13826
SALMAR - CO2e Indirect Emissions Scope 3,NO0010310956(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21173,17159,11919,619805
SALMAR - CO2 Equivalents Emission Total,NO0010310956(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15177,16173,15141,16307
SALVATORE FERRAGAMO - CO2e Indirect Emissions Scope 3,IT0004712375(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3132,2832,243078,158818
SALVATORE FERRAGAMO - CO2 Equivalents Emission Total,IT0004712375(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11731,13551,14576,12698
SALZGITTER - CO2e Indirect Emissions Scope 3,DE0006202005(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,1330000,1362000,1508000,1423000,1375000
SALZGITTER - CO2 Equivalents Emission Total,DE0006202005(ENERDP023),NA,7919000,6217000,7910000,8330000,NA,NA,NA,NA,9356000,9163000,9310000,8938000,8094000
SAMHALLSBYGGNADSBOL AGET - CO2e Indirect Emissions Scope 3,SE0009554454(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10889
SAMHALLSBYGGNADSBOL AGET - CO2 Equivalents Emission Total,SE0009554454(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24503
SAMPO 'A' - CO2e Indirect Emissions Scope 3,FI0009003305(ENERDP096),NA,NA,NA,NA,10038,10188,9559,9634,7794,7146,9066,9219,11950.1,6925.1
SAMPO 'A' - CO2 Equivalents Emission Total,FI0009003305(ENERDP023),NA,NA,NA,NA,4681,3665,2234,1834,1211,1243,4485,3996,4463.1,4401.6
SANDVIK - CO2e Indirect Emissions Scope 3,SE0000667891(ENERDP096),NA,NA,28000,41000,400000,NA,NA,NA,NA,NA,NA,NA,NA,NA
SANDVIK - CO2 Equivalents Emission Total,SE0000667891(ENERDP023),NA,566000,479000,559000,538000,523000,384000,387000,382000,377000,377000,462000,456000,385000
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
SANOFI - CO2e Indirect Emissions Scope 3,FR0000120578(ENERDP096),NA,NA,NA,NA,104729,1045179,1614900,1592229,9854917,8948538,7530260,6077719,6122070,5555400
SANOFI - CO2 Equivalents Emission Total,FR0000120578(ENERDP023),NA,1183862,1199272,1414276,1336947,1281189,1169705,997734,938872,1069819,1003230,958496,905871,771194
SANOMA - CO2e Indirect Emissions Scope 3,FI0009007694(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89102
SANOMA - CO2 Equivalents Emission Total,FI0009007694(ENERDP023),NA,NA,NA,24617,NA,NA,NA,NA,NA,NA,NA,7041,5497,6564
SANTANDER BANK POLSKA - CO2e Indirect Emissions Scope 3,PLBZ00000044(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,7312.96,8620,6790,7320,8475.04,3281.41
SANTANDER BANK POLSKA - CO2 Equivalents Emission Total,PLBZ00000044(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,33859.21,31070,32120,30860,28670.6,6426.81
SAP - CO2e Indirect Emissions Scope 3,DE0007164600(ENERDP096),NA,245000,193000,224000,5809456,6265097,325000,365000,112640,102300,88400,80740,95280,NA
SAP - CO2 Equivalents Emission Total,DE0007164600(ENERDP023),NA,224000,232000,261033,285847,187302,219000,318000,591360,579700,591600,653260,698720,NA
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
SARAS - CO2 Equivalents Emission Total,IT0000433307(ENERDP023),NA,6213750,5669711,6151540,5872638,5928730,5889745,NA,6594472,6506940,6374731,6348594,6144137,5772340
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
SARTORIUS - CO2 Equivalents Emission Total,DE0007165607(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,30880,32652,35767,38005,44138,43157
SARTORIUS STEDIM BIOTECH - CO2e Indirect Emissions Scope 3,FR0013154002(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318305,NA
SARTORIUS STEDIM BIOTECH - CO2 Equivalents Emission Total,FR0013154002(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29677,NA,37370,35263
SAS - CO2e Indirect Emissions Scope 3,SE0003366871(ENERDP096),NA,NA,NA,2118,3460141,8000,NA,NA,NA,NA,NA,NA,NA,790
SAS - CO2 Equivalents Emission Total,SE0003366871(ENERDP023),NA,5935000,3784000,3685939,3913797,3943811,4143632,4216820,4156875,4512817,4817636,4754932,4621770,2003797
SATS - CO2e Indirect Emissions Scope 3,NO0010863285(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160
SATS - CO2 Equivalents Emission Total,NO0010863285(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3948
SBANKEN - CO2e Indirect Emissions Scope 3,NO0010739402(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.02,119.63,84.82
SBANKEN - CO2 Equivalents Emission Total,NO0010739402(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.58,167.8,149.58
SBM OFFSHORE - CO2e Indirect Emissions Scope 3,NL0000360618(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,12916,12343,17529,27742,8231
SBM OFFSHORE - CO2 Equivalents Emission Total,NL0000360618(ENERDP023),NA,1742070,2007113,2146063,2077347,2132717,4159424,3839610,5460260,6321217,5588691,5301036,3330240,3059547.7
SCANDI STANDARD - CO2e Indirect Emissions Scope 3,SE0005999760(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5288,6398
SCANDI STANDARD - CO2 Equivalents Emission Total,SE0005999760(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23021,25289
SCANDIC HOTELS GROUP - CO2e Indirect Emissions Scope 3,SE0007640156(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,790.9,666.61,143.7
SCANDIC HOTELS GROUP - CO2 Equivalents Emission Total,SE0007640156(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43252,36746.5,25328.1
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
SCANDINAVIAN BIOGAS - CO2 Equivalents Emission Total,SE0015242896(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7715
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
SCATEC - CO2e Indirect Emissions Scope 3,NO0010715139(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4328.5,4066.3,916
SCATEC - CO2 Equivalents Emission Total,NO0010715139(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6083.4,6905.3,6443
SCHAEFFLER - CO2e Indirect Emissions Scope 3,DE000SHA0159(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5457430
SCHAEFFLER - CO2 Equivalents Emission Total,DE000SHA0159(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,1474860,1409387,1461793,1370109,1258940
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
SCHALTBAU HOLDING N - CO2 Equivalents Emission Total,DE000A2NBTL2(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9724
SCHIBSTED A - CO2e Indirect Emissions Scope 3,NO0003028904(ENERDP096),NA,NA,65864,90505,63242,59212.8,58234,48066,43031,41106,35305,32915,31495,27312
SCHIBSTED A - CO2 Equivalents Emission Total,NO0003028904(ENERDP023),NA,NA,5747,8245,7309,7563.8,7774,5339,4525,5312,2056,1457,1447,713
SCHNEIDER ELECTRIC - CO2e Indirect Emissions Scope 3,FR0000121972(ENERDP096),NA,NA,NA,577352,1170000,431626,484012,494987,592228,568700,67413029,70562400,74031300,65701800
SCHNEIDER ELECTRIC - CO2 Equivalents Emission Total,FR0000121972(ENERDP023),NA,566825,493408,471668,482733,458361,464826,421179,467687,467121,698162,569553,436376,287356
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
SCHOELLER-BLECKMANN - CO2 Equivalents Emission Total,AT0000946652(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14869.2,13288.3,10160.2
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
SCHOUW AND - CO2 Equivalents Emission Total,DK0010253921(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101785.27,79129.56,222713
SCOR SE - CO2e Indirect Emissions Scope 3,FR0010411983(ENERDP096),NA,NA,NA,NA,12768,14783,16438,18256,16319.1,18554.1,17808.48,20514.28,NA,NA
SCOR SE - CO2 Equivalents Emission Total,FR0010411983(ENERDP023),NA,NA,NA,NA,NA,3696,3608,4007,3827.93,4072.86,3647.52,4201.72,NA,NA
SCOUT24 - CO2e Indirect Emissions Scope 3,DE000A12DM80(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,1811.03,1924.95,4638.2,3055.8,NA
SCOUT24 - CO2 Equivalents Emission Total,DE000A12DM80(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,2644.61,3786.52,928.4,772.7,NA
SDIPTECH PF.SHS. - CO2e Indirect Emissions Scope 3,SE0006758348(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93
SDIPTECH PF.SHS. - CO2 Equivalents Emission Total,SE0006758348(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4308
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
SEB - CO2e Indirect Emissions Scope 3,FR0000121709(ENERDP096),NA,NA,150000,265000,250000,NA,NA,NA,NA,NA,NA,NA,NA,NA
SEB - CO2 Equivalents Emission Total,FR0000121709(ENERDP023),NA,NA,30320,34318,54844,65094,231181,234780,239911,207155,NA,206986,228484,217315
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
SECHE ENVIRONNEMENT - CO2 Equivalents Emission Total,FR0000039109(ENERDP023),NA,757800,825700,637800,1007600,906800,895400,911200,857600,836900,839600,908500,953100,1038400
#ERROR,,,"$$ER: E100,INVALID CODE OR EXPRESSION ENTERED",,,,,,,,,,,,
#ERROR,,,"$$ER: E100,INVALID CODE OR EXPRESSION ENTERED",,,,,,,,,,,,
SECURITAS B - CO2e Indirect Emissions Scope 3,SE0000163594(ENERDP096),NA,NA,NA,NA,21922,30836,NA,NA,NA,54422,54161,51844,53356,57274
SECURITAS B - CO2 Equivalents Emission Total,SE0000163594(ENERDP023),NA,NA,NA,NA,89105,96301,109278.35,114446,113582,118904,122975,140211,163941,150900
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
SEMAPA - CO2e Indirect Emissions Scope 3,PTSEM0AM0004(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145069,NA,NA
SEMAPA - CO2 Equivalents Emission Total,PTSEM0AM0004(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5872852,4121824,4919590
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
SEMCON - CO2 Equivalents Emission Total,SE0000379497(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393,214
SEMPERIT - CO2e Indirect Emissions Scope 3,AT0000785555(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126824,161908,175993
SEMPERIT - CO2 Equivalents Emission Total,AT0000785555(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389016,368774,406111
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
SES FDR - CO2e Indirect Emissions Scope 3,LU0088087324(ENERDP096),NA,NA,0,2309,4937.06,5872.94,14756,11460,12466,13737,17386,17178,16017,NA
SES FDR - CO2 Equivalents Emission Total,LU0088087324(ENERDP023),NA,40939,49788,39243,34222,27434,24012,23626,29850,27119,29497,33345,31781,NA
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
SESA - CO2 Equivalents Emission Total,IT0004729759(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5041.63,5631.92,6648.53
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
SGL CARBON - CO2 Equivalents Emission Total,DE0007235301(ENERDP023),NA,NA,NA,NA,914000,846000,801000,832000,778000,279000,368000,406000,393000,318000
SHOP APOTHEKE EUROPE - CO2e Indirect Emissions Scope 3,NL0012044747(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12175,12733.9
SHOP APOTHEKE EUROPE - CO2 Equivalents Emission Total,NL0012044747(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2979.5,6788.7
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
SHURGARD SELF STORAGE - CO2 Equivalents Emission Total,LU1883301340(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7472.4,6739.6
SIEMENS - CO2e Indirect Emissions Scope 3,DE0007236101(ENERDP096),NA,454000,413000,431000,478000,428000,401000,NA,NA,16768000,16575000,15486000,16005000,507691000
SIEMENS - CO2 Equivalents Emission Total,DE0007236101(ENERDP023),NA,3550000,2574000,2456000,2367000,2384000,2336000,2093000,2129000,1809000,1604000,1458000,1280000,677000
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
SIEMENS ENERGY N - CO2 Equivalents Emission Total,DE000ENER6Y0(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512000
SIEMENS GAMESA RENEWABLE - CO2e Indirect Emissions Scope 3,ES0143416115(ENERDP096),NA,NA,NA,NA,NA,263416,181348,242631,245727,485413,NA,NA,NA,NA
SIEMENS GAMESA RENEWABLE - CO2 Equivalents Emission Total,ES0143416115(ENERDP023),NA,65564.56,46705,57982,56747,47656,39456,31496,36855,30156,45893,61367,70698,27910
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
SIF HOLDING - CO2e Indirect Emissions Scope 3,NL0011660485(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,138
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
SIGNIFY - CO2e Indirect Emissions Scope 3,NL0011821392(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,219000,278000,204000,185000,98000
SIGNIFY - CO2 Equivalents Emission Total,NL0011821392(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,423000,427000,374000,349000,321000
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
SILTRONIC - CO2 Equivalents Emission Total,DE000WAF3001(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289222,280160,254987,263305
SIMCORP - CO2e Indirect Emissions Scope 3,DK0060495240(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,4643.6,4697.6,5179.5,5873.1,1574.5
SIMCORP - CO2 Equivalents Emission Total,DK0060495240(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,277,251,209,212,645.6
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
SKANDINAVISKA ENSKILDA - CO2e Indirect Emissions Scope 3,SE0000148884(ENERDP096),NA,7585,11280,15196,18761,15154,14358,13930,14506,14145,14387,14962,13787,3631
SKANDINAVISKA ENSKILDA - CO2 Equivalents Emission Total,SE0000148884(ENERDP023),NA,21491,36040,23402,15829,13343,11866,10684,8687,10698,10100,8644,8739,6103
SKANSKA B - CO2e Indirect Emissions Scope 3,SE0000113250(ENERDP096),NA,NA,686167,1115229,1671674.6,1264065,NA,NA,NA,NA,NA,474000,720468,1871540
SKANSKA B - CO2 Equivalents Emission Total,SE0000113250(ENERDP023),NA,444000,366250,416852,409755,405499,437459,428285,379965,365504,331001,311997,255596,230751
SKF B - CO2e Indirect Emissions Scope 3,SE0000108227(ENERDP096),NA,18400,53700,66880,51803,51192,38606,126162,456158,463588,466680,520461,528547,445443
SKF B - CO2 Equivalents Emission Total,SE0000108227(ENERDP023),NA,508179,679798,656854,679380,495310,503632,494340,643842,636833,668040,642243,576379,516533
SKISTAR B - CO2e Indirect Emissions Scope 3,SE0012141687(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4159
SKISTAR B - CO2 Equivalents Emission Total,SE0012141687(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4649,4159.8,2498
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
SLM SOLUTION GROUP - CO2 Equivalents Emission Total,DE000A111338(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1811
