scope_total_x,pred,GS-score,Unnamed: 0,X.1,Country,year,ISIN,X,scope1,scope2,scope3,scope_total_y,CURRENCY,Rev,Emp,TA,NPPE,INTAN,Debt_comm_eq,Capex,PPEG,Dprc,Accr,S_pillar,E_pillar,G_pillar,NCFOA,Debt_TotCap,GMAR,OIBD,OI,NS_WC,iso,FuelInten,Income.group,CO2_imp,ggroup,gind,gsector,gsubind,naics,naicsh
14.690979295318174,14.124883748106267,0.0,257,257,BELGIUM,2011,BE0974294267,392,500000.0,1900000.0,,2400000.0,E,3347600.0,7042.0,3410000.0,1716700.0,166400.0,68.15,145300.0,2773200.0,135400.0,,44.05,40.22,71.96,87900.0,40.45,19.61,246700.0,108300.0,8.4,BE,  31.6,High income,,1510.0,151040.0,15.0,15104020.0,3314.0,3314.0
9.016755622903517,9.62367960444508,0.8347788958860649,258,258,BELGIUM,2011,BE0003735496,248,8240.0,0.0,268.0,8240.0,E,1657580.0,1859.0,1375102.0,666000.0,392106.0,79.1,239811.0,1479654.0,115496.0,,34.15,37.48,66.43,435998.0,44.17,39.98,487428.0,301267.0,-5.68,BE,  31.6,High income,,5010.0,501020.0,50.0,50102010.0,517312.0,517210.0
8.469178726314478,9.687792279302785,2.3824948312919565,260,260,BELGIUM,2008,BE0003735496,245,,,,4765.6,E,1532731.0,1570.0,1195415.0,529526.0,352337.0,70.34,146684.0,1236888.0,173092.0,-15864.0,33.89,26.85,58.85,436677.0,41.29,51.93,556379.0,396534.0,-4.33,BE,  33.0,High income,,5010.0,501020.0,50.0,50102010.0,517312.0,517210.0
14.73180128983843,14.196853574489325,0.0,269,269,BELGIUM,2012,BE0974294267,393,570000.0,1920000.0,,2500000.0,E,3069800.0,6970.0,3424600.0,1730200.0,133400.0,74.79,215800.0,3281500.0,207300.0,,43.03,58.63,78.7,289800.0,42.79,17.15,186700.0,-31700.0,12.08,BE,  32.0,High income,,1510.0,151040.0,15.0,15104020.0,3314.0,3314.0
16.517321334276463,15.306734261366694,0.0,270,270,BELGIUM,2012,BE0003470755,194,10349500.0,4557130.0,1203230.0,14906700.0,E,12831000.0,29103.0,17782000.0,5393000.0,4179000.0,59.36,602000.0,16048000.0,794000.0,,65.32,85.76,56.65,1280000.0,35.64,19.96,1862000.0,1036000.0,4.01,BE,  32.0,High income,,1510.0,151010.0,15.0,15101020.0,325.0,325.0
8.957510510291613,9.781394891923863,1.2793364767259239,271,271,BELGIUM,2012,BE0003735496,249,7766.0,0.0,276.0,7766.0,E,1650475.0,1787.0,1340326.0,665010.0,366675.0,113.54,203739.0,1490345.0,217214.0,,31.85,45.06,70.73,311480.0,53.17,44.07,485955.0,268741.0,-7.38,BE,  32.0,High income,,5010.0,501020.0,50.0,50102010.0,517312.0,517210.0
16.600521800202614,15.809853165769896,0.0,275,275,BELGIUM,2009,BE0003470755,191,8852746.0,4324672.0,2000000.0,16200000.0,E,5694000.0,28204.0,12059000.0,3921000.0,238000.0,59.32,763000.0,10847000.0,496000.0,,42.26,48.97,51.23,1058000.0,35.34,17.05,668000.0,198000.0,1.23,BE,  33.7,High income,,1510.0,151010.0,15.0,15101020.0,325.0,325.0
16.42558035070628,15.433851519716502,0.0,285,285,BELGIUM,2013,BE0003470755,195,,,1071150.0,13600000.0,E,10367000.0,29389.0,17931000.0,4679000.0,4716000.0,80.05,785000.0,13311000.0,781000.0,,63.24,86.79,84.01,1080000.0,42.93,20.99,1669000.0,740000.0,3.34,BE,  32.0,High income,,1510.0,151010.0,15.0,15101020.0,325.0,325.0
8.89795568688403,10.318088140470616,3.1376684529841667,288,288,BELGIUM,2013,BE0003735496,250,7317.0,0.0,199.0,7317.0,E,1461232.0,1741.0,1443176.0,700016.0,460280.0,169.24,188242.0,1494300.0,188304.0,,36.11,44.78,74.63,271844.0,62.86,40.09,346282.0,120410.0,-6.82,BE,  32.0,High income,,5010.0,501020.0,50.0,50102010.0,517312.0,517210.0
8.628734566149145,10.23997962879817,4.0090439204747454,295,295,BELGIUM,2014,BE0003735496,251,5590.0,0.0,,5590.0,E,1249192.0,1562.0,1435080.0,761295.0,425284.0,143.05,333296.0,1773285.0,194478.0,,27.06,43.22,71.55,251713.0,58.86,35.86,283371.0,88893.0,-1.91,BE,  27.9,High income,,5010.0,501020.0,50.0,50102010.0,517312.0,517210.0
