"ISIN","year","scope_total","NPPE","Debt_TotCap","GMAR","gsector","INTAN_TA","Capex_NPPE","Rev_Emp","FuelInten","Age","CapInt"
"FR0000130395",2020,8254,330900,32.9,66.05,"30",0.180128715019163,0.147476579026896,553.049109552078,78.9,20.3321554770318,0.561475409836066
"FR0004180537",2020,13640,217476,61.71,19.67,"20",0.424174642423321,0.148200261178245,71.3213472485769,78.9,2.53161847252341,0.241488598919555
"FR0000038606",2020,21141300,228448,20.93,15.7,"20",0.0455146562973472,0.299166549936966,364.057188791916,78.9,11.3099082465098,0.378710558606528
"FR0010208488",2020,40919600,49889000,58.29,7.76,"55",0.15192840540505,0.130770310088396,322.814311274269,78.9,11.6813926940639,1.83546483471149
"FR0000054900",2020,1598,304500,14.55,14.39,"50",0.334750676459219,0.808866995073892,563.078171490398,78.9,1.99136913129041,0.340265167891627
"FR0000060402",2020,1894000,1311949,63.86,56.05,"55",0.0631399942113807,0.113610361378377,836.184818481848,78.9,23.0917030567686,3.84029301716108
"FR0013214145",2020,4282.59,563600,45.91,31.83,"25",0.557821110640102,0.127757274662881,151.87891440501,78.9,5.41541135573581,1.07067583046964
"FR0000060618",2020,1481000,9170000,78.79,7.64,"30",0.314689393693898,0.12082878953108,160.182266009852,78.9,11.0007598784195,0.44521327305717
"FR0010613471",2020,9241490,8924000,71.91,44.66,"55",0.259687981838768,0.158818915284626,193.14253647587,78.9,9.55695185631491,0.967801731652043
"FR0013227113",2020,21435,297154,29.43,31.03,"45",0.0623768209749762,0.27452095546417,381.57662835249,78.9,19.7412126537786,1.50384319946983
"FR0000120321",2020,55800,4750500,8.07,73.09,"30",0.324099820080847,0.259130617829702,327.807054525014,78.9,5.64217740742567,0.408790337273731
"FR0000063935",2020,208396,607287,50.91,4.18,"30",0.25173091991341,0.14441936020366,262.85572230918,78.9,16.0218231634425,0.643162435075989
"FR0013258662",2020,7810,20327800,80.91,14.53,"20",0.0246059038099982,0.00307460718818564,1483.60215053763,78.9,7.25417343963671,2.830122204103
"FR0000130452",2020,638121,2826000,71.65,52.7,"20",0.456110463552407,0.138711960368011,229.336453744493,78.9,5.07338709677419,0.377633711507293
"FR0000120578",2020,771194,10563000,27.31,62.69,"35",0.569132590625198,0.171920855817476,375.900293727115,78.9,6.75352877307275,0.66579250180631
"FR0013505062",2020,116116,288000,86.1333,7.88,"50",0.420787083753784,0.243055555555556,226.202122055836,78.9,5.15589353612167,0.451097804391218
"FR0010451203",2020,87069,1148800,44.43,19.46,"20",0.421774802436201,0.108199860724234,536.056362010983,78.9,2.16806102362205,0.139940440738535
"FR0010929125",2020,115848,514300,71.82,40.39,"20",0.154777347860707,0.130449154190161,76.258320568166,78.9,5.00108954634164,0.508506951102151
"FR0000131757",2020,3990000,2207000,76.18,24.09,"15",0.0740740740740741,0.191209787041232,279.851921865154,78.9,26.574144486692,1.96707008162117
"FR0000051732",2016,130424,740900,25.33,70.89,"45",0.394763483489053,0.595222027264138,126.286576494045,87.4,3.40464646464646,0.143827608278216
"FR0000121667",2016,395093,1214000,26.6,58.76,"25",0.617755856966708,0.269357495881384,111.737546328287,87.4,10.0666666666667,0.509346451159522
"FR0010208488",2016,124005000,57739000,48.06,23.01,"55",0.152694134779871,0.111865463551499,435.292964922595,87.4,11.3130565282641,1.69681417788382
"FR0000120321",2016,109900,3756900,4.91,71.58,"30",0.341255747265684,0.311985945859618,289.228823140903,87.4,6.6976482976483,0.369267448746183
"FR0000130403",2016,298366,12962000,23.15,62.36,"25",0.432799131656238,0.128298102144731,306.583332141478,87.4,16.3080229226361,0.531022578839336
"FR0013181864",2016,446000,671753,73.13,30.39,"10",0.497983662496122,0.580637525995418,188.070586194936,87.4,6.98246532025824,1.71046785594076
"FR0010613471",2016,7948730,8279800,65.33,47.64,"55",0.276128122269823,0.154170390589145,182.576470728423,87.4,13.8617387652247,1.07703955097246
"FR0000121972",2016,467121,2642000,26.75,38.35,"20",0.569249961810683,0.192657077971234,144.51675582035,87.4,19.6041131105398,0.308832462641234
"FR0000053027",2020,82791,279747,17.47,15.13,"25",0.0424767549662913,0.173903562862158,83.7439013492985,78.9,17.0402207624118,0.74455439628331
"FR0013505062",2016,228943,286000,86.1333,18.55,"50",0.452248610409298,0.178321678321678,287.359699124405,87.4,17.2959183673469,0.346625766871166
"FR0004035913",2016,30933,3761385,38.53,31.12,"50",0.420483033396007,0.328402968587369,530.628385211822,87.4,7.37624497566928,1.38002232922821
"FR0010340141",2016,52814,6271000,50.7,55.28,"20",0.0103851963746224,0.0792537075426567,329.384151112105,87.4,25.031847133758,4.0006786562606
"FR0000054900",2016,2732,174000,13.53,16.33,"50",0.248188574804864,0.331034482758621,624.682010902483,87.4,28,0.221263392640714
"FR0000130213",2016,111205,732000,47.93,37.32,"50",0.412936644972772,0.353825136612022,271.118034411952,87.4,5.52287581699346,0.220684251762862
"FR0000051807",2016,130813,476000,50.13,20.25,"20",0.627785585223851,0.365546218487395,16.8422898867796,87.4,9.54961832061069,0.342833653055632
"FR0013176526",2016,856700,3065000,39.06,16.75,"25",0.240255962769052,0.230668841761827,179.945533769063,87.4,11.5,0.619589563532902
"FR0013176526",2012,659600,2075000,47.96,15.4,"25",0.236551724137931,0.236144578313253,161.969696969697,88.9,20.4973958333333,0.669359639425121
"FR0000031122",2012,28295700,11980000,69.11,6.96,"20",0.0415606123922045,0.156260434056761,254.436988803303,88.9,15.4422572178478,0.918113369484649
"FR0014003TT8",2012,12980,107843,2.61,82.22,"45",0.412460959180513,0.531541221961555,200.389448725548,88.9,7.67691461402115,0.12384696466375
"FR0000125585",2016,1532230,8123000,46.72,22.31,"30",0.306519326352362,0.183183552874554,166.894411376427,87.4,22.3484162895928,0.411240632805995
"FR0000120966",2020,78094,613374,7.49,48.07,"20",0.150757079587025,0.162297391151239,118.376236183828,78.9,17.2568647202876,1.22070446154886
"FR0000053225",2020,397,132100,12.69,23.36,"50",0.287671232876712,0.0779712339137017,523.039014373717,78.9,3.30499468650372,0.244189698492462
"FR0000120503",2020,2178300,9154000,40.21,4.29,"20",0.246443379596296,0.202425169324885,260.154920177866,78.9,10.286701208981,0.686689341096443
"FR0011950732",2020,89600,552000,47.71,7.61,"25",0.55988455988456,0.217391304347826,37.9377617963774,78.9,5.98974358974359,0.294429039576506
"FR0000121204",2020,284802,1639500,66.56,6.78,"40",0.398539966306915,0.168526989935956,84.4335778321108,78.9,2.23325091251619,0.254276598026598
"FR0000131906",2020,950105,17135000,71.75,13.82,"25",0.0551500616929948,0.177122847971987,255.491954536372,78.9,10.3829473684211,1.13444817592124
"FR0000054470",2020,20394,404299,51.83,51.6,"50",0.422017096186497,0.176423884303449,88.380770296481,78.9,1.02366534340497,0.397589462457151
"FR0000130213",2020,91578,2648000,84.99,23.17,"50",0.294986679583434,0.0811933534743202,213.995700979221,78.9,7.45347313237222,1.26941964285714
"FR0004035913",2020,81000,9942000,68.32,29.31,"50",0.321496015844503,0.225608529470931,398.79092514604,78.9,7.48712871287129,2.57605177993528
"FR0000130403",2020,231329,30090000,44.48,64.46,"25",0.295596574470547,0.0950481887670322,296.725788980522,78.9,7.88809917355372,1.06880025083425
"FR0000120321",2019,80300,5536600,8.93,73,"30",0.296273746586882,0.255770689592891,339.573055675541,84.8,6.29290711331257,0.412518076160891
"FR0000121972",2020,287356,3619000,32.63,39.27,"20",0.526106362373153,0.139817629179331,161.829596181802,78.9,13.6575931232092,0.378910131563258
"FR0000133308",2020,1273080,36084000,62.27,39.74,"50",0.399347675744379,0.233399844806562,315.949980192395,78.9,18.3465936543727,2.69491365034303
"FR0000031122",2020,14054800,17257000,86.1333,11.73,"20",0.0482809315379732,0.195398968534508,134.944685822776,78.9,10.8363064008395,2.79410173160173
"FR0014003TT8",2020,19960,861100,48.62,74.32,"45",0.619564284097384,0.114156311694344,224.98357673455,78.9,7.39504219409283,0.314922959435785
"FR0000133308",2019,1302680,34686000,65.22,39.81,"50",0.402436592568678,0.220319437236926,311.446036322344,84.8,18.099785584694,2.59811070599934
"FR0000124570",2020,353276,1676189,46.24,7.55,"25",0.258927712857475,0.19908136850916,267.732578825845,78.9,8.5394768860309,0.570559519721338
"FR0013506730",2020,127137,1748495,86.1333,10.49,"10",0.0152888372564672,0.0907506169591563,203.132439543917,78.9,4.27322332813211,1.54988033555391
"FR0004180537",2019,15160,241650,59.26,28.79,"20",0.249552301829966,0.147767432236706,86.0719541328237,84.8,8.90280342851731,0.208717136852576
"FR0000120966",2019,97711,713488,5.74,50.14,"20",0.114127649811834,0.167495458928531,116.079016315351,84.8,17.2993469165618,1.04355270845698
"FR0011950732",2019,87000,392000,26.98,16.09,"25",0.59370609721832,0.748979591836735,44.6887311414099,84.8,6.95890410958904,0.20637822465976
"FR0000032278",2019,16032,173043,42.88,1.06,"20",0.120200047586235,0.17791531584635,137.451426368543,84.8,9.05072589507779,0.438868149959753
"FR0010259150",2020,25337,646600,29.11,81.74,"35",0.42126090696817,0.223476647077018,471.01525512888,78.9,5.09799744354495,0.445424763606582
"FR0000125007",2020,10400000,13974000,46.19,24.9,"20",0.261316486311795,0.130098754830399,227.559205500382,78.9,23.7694267515924,0.978755770037767
"FR0012435121",2020,439800,2322400,57.93,54.43,"20",0.581339468302658,0.283801240096452,60.1384364820847,78.9,7.73153096510531,1.75277055197235
"FR0010613471",2019,9468670,10296800,67.27,45.4,"55",0.289460335915104,0.130419159350478,201.621676067687,84.8,13.1718877135883,1.07830011157183
"FR0000051807",2019,211867,1267000,54.55,21.62,"20",0.507950401167031,0.155485398579321,16.1750713606089,84.8,6.64957264957265,0.435854341736695
"FR0000053324",2020,26219,1298551,51.36,22.89,"25",0.177013448810563,0.157972232126424,117.939655172414,78.9,12.8257071932717,4.49833589162586
"FR0000053324",2019,32252,1153745,37.46,38.89,"25",0.218298202586308,0.160265049902708,154.209281329,84.8,20.5983182157392,3.13507671446855
"FR0010451203",2019,103826,1171500,45.16,19.89,"20",0.43696151506623,0.100554844216816,516.02643535729,84.8,4.12098822442854,0.129876367129229
"FR0000121147",2019,744000,3874400,52.02,13.76,"25",0.281336096404015,0.173626884162709,153.843423148854,84.8,7.17056199821588,0.452389930381635
"FR0000032278",2020,12720,154155,86.1333,-0.3555,"20",0.114500493589468,0.380876390645779,99.0488974113135,78.9,3.60075652562084,0.74175765671584
"FR0000077919",2020,51800,4677800,81.25,11.25,"50",0.21381896413061,0.0809996152037283,215.143442622951,78.9,7.69362558091142,5.28236022478331
"FR0012789949",2020,21520,413171,86.1333,22.17,"20",0.334436098354613,0.204404471756246,207.609761848621,78.9,7.36517508394436,0.488283002431648
"FR0000032526",2020,42515,261294,49.23,39.43,"35",0.201428111368721,0.148947162965855,270.320683111954,78.9,12.8193831073241,1.0391817996757
"FR0000120578",2019,905871,11017000,30.53,62.15,"35",0.569337011425696,0.179449941000272,374.777161409834,84.8,3.37506709608159,0.668358534187239
"FR0000125585",2020,1481000,9167000,75.1,21.58,"30",0.295671935418221,0.0946874659103305,160.183291862728,78.9,10.9939209726444,0.445032297754537
"FR0010208488",2019,48723400,51958000,55.44,7.02,"55",0.161722235155695,0.119365641479657,351.216374269006,84.8,14.3269800931809,1.68966665556629
"FR0000120503",2019,2543400,9136000,38.66,4.82,"20",0.223469701630268,0.238397548161121,284.758665735715,84.8,11.0205250596659,0.608716285691687
"FR0000130452",2019,580421,2706000,71.87,56.67,"20",0.453330472366122,0.117516629711752,258.817664409455,84.8,24.5339366515837,0.290101658640984
"FR0000130395",2019,11333,296500,26.71,63.13,"30",0.197660594439118,0.13929173693086,590.094339622642,84.8,16.9438943894389,0.455990762945199
"FR0000060402",2019,2004000,1272302,65.17,53.62,"55",0.0712462304109636,0.11234361024348,873.360967184801,84.8,24.4335235567352,3.64080162000965
"FR0013506730",2019,392139,2704565,65.89,10.32,"10",0.060563531568033,0.0477788479847961,230.555082872928,84.8,19.8727840768298,1.42214765374078
"DE0005552004",2008,6700000,6676000,29.37,38.23,"20",0.0443414755067407,0.345865787896944,106.283265955952,173.3,12.7572304995618,0.267210045159158
"DE0006070006",2008,2683670,1120393,50.57,6.27,"20",0.0405781934372385,0.622246836601085,296.046383684349,173.3,6.24601066742602,0.119415525898178
"DE0006766504",2009,749500,874427,39.36,1.38,"15",0.014782598270321,0.201880774495756,1414.91282268303,161.4,20.7256031388263,0.297025906559085
"DE0005557508",2008,1980085,41559000,49.32,43.98,"50",0.461285135065779,0.160470656175558,270.765366832494,173.3,16.1891637536972,1.9526967859112
"DE0007164600",2008,224000,1405000,24.29,65.91,"45",0.437972876516774,0.285409252669039,224.406240298044,173.3,11.6869158878505,0.216255944660614
"DE000BASF111",2008,27107000,15032000,43.8,24.92,"15",0.196854782522146,0.170463012240553,642.812925591185,173.3,22.0687022900763,0.788825757575758
"DE000A1EWWW0",2008,48904,886000,43.1,46.62,"25",0.336598106431603,0.259593679458239,277.025293725309,173.3,9.23353293413174,0.142790999166589
"DE0008232125",2008,24493047,11364000,34.47,14.32,"20",0.0483467381590706,0.152675114396339,230.705009276438,173.3,19.9662273476112,0.974628065942903
"DE0006231004",2009,620000,928000,26.65,21.77,"45",0.0876484560570071,0.0571120689655172,114.381801692866,161.4,14.6702355460385,2.26329699372316
"DE0005773303",2008,275100,4483900,50.31,69.14,"20",0.00866376842984668,0.130199156983876,91.0611378309285,173.3,38.7564356435644,3.72516178149981
"DE0007257503",2008,4391814,12524000,58.26,21.07,"25",0.13764490543014,0.146279144043437,225.421446152417,173.3,15.8963133640553,0.304564718347166
"DE000TUAG000",2008,16543100,2699200,73,10.7,"25",0.201376884117308,0.432906046235922,266.380561960885,173.3,13.5244656917885,0.256985300011221
"DE000BAY0017",2008,7570000,9492000,49.81,50.28,"35",0.440035050141174,0.195954487989886,303.112338858195,173.3,22.0728782287823,0.72686675982745
"DE0007500001",2008,1.8e+07,12128000,27.76,17.41,"15",0.113734061930783,0.232272427440633,267.96874216297,173.3,22.0135350318471,0.517519559764908
"DE0005552004",2009,5800000,6220000,47.06,41.58,"20",0.337133169648077,0.266881028938907,102.324396753153,161.4,8.87222222222222,0.311097162399082
"DE0006969603",2009,30800,242700,2.91,53.77,"25",0.163121660501439,0.491141326740832,255.100559817541,161.4,7.65232358003442,0.18068029422522
"DE0005200000",2009,66125,725000,5.55,67.08,"30",0.0842151675485009,0.222068965517241,282.512533176054,161.4,17.1636363636364,0.328462073764788
"DE0005557508",2009,3361095,45468000,52.81,44.93,"50",0.421696081949564,0.151931028415589,248.688057863958,161.4,15.7739401496259,1.95713114373675
"DE000BASF111",2009,31631000,16285000,44.46,26.95,"15",0.206530547704228,0.154805035308566,492.375383659039,161.4,19.8710788064269,1.02465823683743
"DE000KSAG888",2009,1183442,1728342,37.69,34.33,"15",0.176707607296608,0.0931395522413967,234.993687532877,161.4,22.9605131393789,0.981598775975269
"DE0005439004",2008,2510000,6122200,68.35,19.19,"25",0.365413948057608,0.146499624318056,174.184901728289,173.3,10.8240541880059,0.540606550681348
"DE000UNSE018",2019,48129300,10201000,13.94,1.14,"55",0.0614478114478114,0.0625428879521615,5603.67878736268,170.1,19.9714285714286,0.531122728101635
"DE0005785604",2019,1509000,17266000,50.63,29.29,"35",0.477670137681926,0.124464265029538,120.38390665479,170.1,13.221103117506,0.778502640571606
"DE0005470405",2019,2950000,2724000,51.79,26.52,"15",0.21084697168797,0.182452276064611,475.531319910515,170.1,15.596421471173,1.1533372537489
"DE000A0H52F5",2009,3400000,1995644,57.61,11.46,"55",0.0836712143626833,0.101691985143643,523.603611065099,161.4,34.9634447516387,1.42424553028398
"DE0008232125",2009,24534081,13411000,52.52,7.43,"20",0.0697727358955875,0.135411229587652,189.608665685282,161.4,20.1916666666667,1.19611362922407
"DE000TUAG000",2009,6696829,2373600,65.79,10.93,"25",0.271684144658972,0.377696326255477,279.076799897515,161.4,13.0918514252807,0.260893694598534
"DE0007257503",2009,3450344,12244000,57.88,21.16,"25",0.1375264238228,0.186295328324077,221.163581871937,161.4,19.1123188405797,0.321994841978361
"DE0006202005",2009,6217000,2423500,9.03,6.83,"15",0.0156263805616914,0.26329688467093,328.901977282289,161.4,26.3122605363985,0.878421591199795
"DE0005470405",2009,3994000,1809000,51.85,21.77,"15",0.0399592252803262,0.189054726368159,352.699121216348,161.4,26.25,1.34961439588689
"DE000A0LD6E6",2009,716704,461292,47.9,27.64,"35",0.379403472527107,0.216301171492244,107.053408969282,161.4,8.58143556488016,0.674752049590082
"DE000A0S8488",2008,150000,872985,34.44,36.7,"20",0.0492216229391005,0.195537151268349,265.312137572485,173.3,18.8100758602649,1.19229273469166
"DE000ENAG999",2009,164751902,60787000,44.47,20.8,"55",0.168113131853437,0.147992169378321,927.3465039047,161.4,37.4034493378503,1.48439810797267
"DE0005773303",2009,276100,5388700,61.99,66.89,"20",0.00860385080457632,0.137658433388387,98.7781672508763,161.4,37.5957356076759,4.46932981851364
"DE0005408884",2009,119004,554144,63.89,12.82,"25",0.140347535611835,0.255608650459086,43.356689815744,161.4,12.7623333181632,0.519280668593414
"DE0007500001",2019,24100000,8144000,76.96,14.04,"15",0.144752748834264,0.147470530451866,258.640652329219,170.1,23.0718276137271,0.688375083341271
"DE0005439004",2019,3220000,14932700,32.39,23.8,"25",0.168473874703544,0.209232087968017,184.207605463476,170.1,6.45993708893337,0.761843951221267
