Name,Code,CURRENCY,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
SCHOUW & CO A/S - TOTAL ASSETS,DK0010253921(WC02999),DK,10104700,9614000,8765800,9683400,10188600,9621200,9830200,10497700,12237500,14331500,16874000,18655000,17890000
"SCHOUW & CO A/S - PROPERTY, PLANT & EQUIP - NET",DK0010253921(WC02501),DK,2602800,2498600,2787000,3153200,3151300,2628700,2715000,2776200,3450100,3959200,4317000,5783000,5380000
SCOR SE - TOTAL ASSETS,FR0010411983(WC02999),E,24837000,26079000,27133000,29415000,30580000,32208000,35146000,39553000,41248000,40664000,41688000,44119000,43874000
"SCOR SE - PROPERTY, PLANT & EQUIP - NET",FR0010411983(WC02501),E,29000,40000,52000,515000,541000,544000,542000,593000,621000,702000,718000,819000,908000
SCOUT24 SE - TOTAL ASSETS,DE000A12DM80(WC02999),E,NA,NA,NA,NA,NA,NA,2206401,2166444,2127415,2138151,2463482,2430915,3519823
"SCOUT24 SE - PROPERTY, PLANT & EQUIP - NET",DE000A12DM80(WC02501),E,NA,NA,NA,NA,NA,NA,16122,12994,9953,8161,38013,30798,71926
SDIPTECH AB - TOTAL ASSETS,SE0006758348(WC02999),SK,NA,NA,NA,NA,NA,NA,271000,798700,1269300,1830400,2453000,2985800,3845000
"SDIPTECH AB - PROPERTY, PLANT & EQUIP - NET",SE0006758348(WC02501),SK,NA,NA,NA,NA,NA,NA,13300,18600,49600,80800,108200,257900,319400
SEADRILL LTD - TOTAL ASSETS,BMG7998G1069(WC02999),BD,12294800,13818000,17396700,18122000,19479000,26132000,26374000,23297000,21570000,17897000,10830000,9275000,3952000
"SEADRILL LTD - PROPERTY, PLANT & EQUIP - NET",BMG7998G1069(WC02501),BD,8389100,9060300,12200900,13779000,14816000,21461000,18186000,16455000,15848000,13493000,6688000,6459000,2139000
SEB SA - TOTAL ASSETS,FR0000121709(WC02999),E,2773900,2632500,2955800,3324000,3498000,3469200,3936300,4584900,6397200,6624300,6997300,7719100,9162300
"SEB SA - PROPERTY, PLANT & EQUIP - NET",FR0000121709(WC02501),E,381200,391400,426500,475400,491000,485900,587100,596500,807700,820500,839500,1248000,1219500
SECHE ENVIRONNEMENT - TOTAL ASSETS,FR0000039109(WC02999),E,759790,727564,734732,726230,629365,655903,680004,723543,757703,848474,893141,1092836,1070522
"SECHE ENVIRONNEMENT - PROPERTY, PLANT & EQUIP - NET",FR0000039109(WC02501),E,167219,154994,155014,170385,171747,164925,163811,174011,187260,230213,235907,316735,313768
#ERROR,,,"$$ER: E100,NO WORLDSCOPE DATA FOR THIS CODE",,,,,,,,,,,,
#ERROR,,,"$$ER: E100,NO WORLDSCOPE DATA FOR THIS CODE",,,,,,,,,,,,
SECURITAS AB - TOTAL ASSETS,SE0000163594(WC02999),SK,33754100,31209000,31531900,35155300,36915400,35846100,39641900,39284100,47053400,48128300,54507600,61272000,58047000
"SECURITAS AB - PROPERTY, PLANT & EQUIP - NET",SE0000163594(WC02501),SK,2460100,2377200,2283900,2361800,2377700,2269400,2557100,2721100,3337800,3489100,3753900,7035000,6596000
SEDANA - TOTAL ASSETS,SE0015988373(WC02999),SK,NA,NA,NA,NA,NA,NA,NA,12401,22903,131376,229959,591047,600052
"SEDANA - PROPERTY, PLANT & EQUIP - NET",SE0015988373(WC02501),SK,NA,NA,NA,NA,NA,NA,NA,524,1038,4352,4708,4874,15716
SELVAAG BOLIG ASA - TOTAL ASSETS,NO0010612450(WC02999),NK,NA,NA,1078323,5424738,5734865,5969849,6214244,6251065,6408662,6352018,6491129,6912432,5970802
"SELVAAG BOLIG ASA - PROPERTY, PLANT & EQUIP - NET",NO0010612450(WC02501),NK,NA,NA,3774,5642,6454,4914,17395,20314,10867,11428,8565,49807,42308
SEMAPA-INVESTIMENTOS - TOTAL ASSETS,PTSEM0AM0004(WC02999),E,3248703,3342554,3532492,3723914,4167102,4180324,4044927,3993809,4009824,3907745,3884210,3931856,3757374
"SEMAPA-INVESTIMENTOS - PROPERTY, PLANT & EQUIP - NET",PTSEM0AM0004(WC02501),E,1898403,2270295,2223709,2156515,2404316,2213048,2123710,2453935,2439103,2194001,2163368,2232443,2032552
SEMCON AB - TOTAL ASSETS,SE0000379497(WC02999),SK,1689000,1175300,1060700,1087600,1193200,1261100,1323700,1274900,1185200,906900,932300,1119900,1160900
"SEMCON AB - PROPERTY, PLANT & EQUIP - NET",SE0000379497(WC02501),SK,82200,60600,43000,36200,35400,39200,49800,51000,33000,31100,31500,178700,139100
SEMPERIT HOLDING AG - TOTAL ASSETS,AT0000785555(WC02999),E,475624,518418,582715,607878,810842,836385,812388,921067,1015639,845048,764443,698570,758900
"SEMPERIT HOLDING AG - PROPERTY, PLANT & EQUIP - NET",AT0000785555(WC02501),E,157931,151632,199843,216720,267894,256628,220017,276630,313560,356040,335363,294544,340179
SENVION SA - TOTAL ASSETS,LU1377527517(WC02999),E,NA,NA,NA,NA,NA,NA,NA,2126193,2100625,1795393,NA,NA,NA
"SENVION SA - PROPERTY, PLANT & EQUIP - NET",LU1377527517(WC02501),E,NA,NA,NA,NA,NA,NA,NA,193198,222116,223705,NA,NA,NA
SES S.A. - TOTAL ASSETS,LU0088087324(WC02999),E,7508600,7374500,8196500,8809300,8912000,8993100,9829900,10606600,13575400,12114000,12697000,12972700,12074000
"SES S.A. - PROPERTY, PLANT & EQUIP - NET",LU0088087324(WC02501),E,3796000,3821600,4404800,5009300,5099000,4847500,5026400,5359100,6545900,6071600,6014300,6109600,5821000
SESA SPA - TOTAL ASSETS,IT0004729759(WC02999),E,NA,NA,7,51178,52512,461392,472021,506560,613019,685191,798688,881557,1088565
"SESA SPA - PROPERTY, PLANT & EQUIP - NET",IT0004729759(WC02501),E,NA,NA,0,0,NA,37402,36462,37953,44437,49736,55221,57771,83958
SGL CARBON SE - TOTAL ASSETS,DE0007235301(WC02999),E,1723900,1825400,2055000,2203500,2446200,1955600,2100900,1793100,1842500,1521000,1573800,1503900,1255100
"SGL CARBON SE - PROPERTY, PLANT & EQUIP - NET",DE0007235301(WC02501),E,632700,634800,761000,859800,931300,804700,879600,776000,480000,511400,663600,658300,532700
SHOP APOTHEKE - TOTAL ASSETS,NL0012044747(WC02999),E,NA,NA,NA,NA,NA,NA,NA,42772,120351,294361,349933,427860,536789
"SHOP APOTHEKE - PROPERTY, PLANT & EQUIP - NET",NL0012044747(WC02501),E,NA,NA,NA,NA,NA,NA,NA,2417,2613,8278,11924,13178,74545
SHURGARD SELF ST - TOTAL ASSETS,LU1883301340(WC02999),E,NA,NA,NA,NA,NA,NA,NA,2137672,2166154,2350542,2834523,3039304,3337654
"SHURGARD SELF ST - PROPERTY, PLANT & EQUIP - NET",LU1883301340(WC02501),E,NA,NA,NA,NA,NA,NA,NA,1989360,2129273,2301837,2560540,2810203,3207927
SIEMENS AG - TOTAL ASSETS,DE0007236101(WC02999),E,91454000,91635000,98887000,101037000,104505000,98702000,101545000,117757000,122286000,131507000,136574000,147074000,120909000
"SIEMENS AG - PROPERTY, PLANT & EQUIP - NET",DE0007236101(WC02501),E,11258000,11323000,11748000,10477000,10764000,9815000,9638000,10210000,10157000,10977000,11381000,12183000,10250000
SIEMENS - TOTAL ASSETS,DE000ENER6Y0(WC02999),E,NA,NA,NA,NA,NA,NA,NA,NA,NA,46457000,45077000,44299000,41975000
"SIEMENS - PROPERTY, PLANT & EQUIP - NET",DE000ENER6Y0(WC02501),E,NA,NA,NA,NA,NA,NA,NA,NA,NA,3178000,3085000,3275000,4877000
SIEMENS GAMESA RE - TOTAL ASSETS,ES0143416115(WC02999),E,4618097,4718930,4717257,5376190,4766766,4380016,3846561,4218877,5459716,15932486,15785780,16288875,15802921
"SIEMENS GAMESA RE - PROPERTY, PLANT & EQUIP - NET",ES0143416115(WC02501),E,331219,417412,427749,451900,400957,377692,333537,359171,420644,1537357,1442503,1425901,2239155
SIEMENS HEALTHI - TOTAL ASSETS,DE000SHL1006(WC02999),E,NA,NA,NA,NA,NA,NA,NA,19158000,19771000,20021000,19364000,20967000,24675000
"SIEMENS HEALTHI - PROPERTY, PLANT & EQUIP - NET",DE000SHL1006(WC02501),E,NA,NA,NA,NA,NA,NA,NA,1305000,1524000,1566000,1919000,2318000,2774000
SIF HOLDING NV - TOTAL ASSETS,NL0011660485(WC02999),E,NA,NA,NA,NA,116647,150916,127205,213189,206580,204272,191799,241805,241498
"SIF HOLDING NV - PROPERTY, PLANT & EQUIP - NET",NL0011660485(WC02501),E,NA,NA,NA,NA,48522,43569,44198,51703,115103,121574,111370,176026,162242
SIGNIFY NV - TOTAL ASSETS,NL0011821392(WC02999),E,NA,NA,NA,NA,NA,5618000,6091000,6184000,6983000,6238000,5782000,6331000,7237000
"SIGNIFY NV - PROPERTY, PLANT & EQUIP - NET",NL0011821392(WC02501),E,NA,NA,NA,NA,NA,830000,722000,634000,566000,492000,431000,644000,708000
SILTRONIC AG - TOTAL ASSETS,DE000WAF3001(WC02999),E,NA,NA,NA,NA,1126800,1089000,1063400,1034600,1050800,1245900,1792900,1940400,1909300
"SILTRONIC AG - PROPERTY, PLANT & EQUIP - NET",DE000WAF3001(WC02501),E,NA,NA,NA,NA,430200,332300,571700,542900,519800,513300,683900,1000100,1012900
SIMCORP AS - TOTAL ASSETS,DK0060495240(WC02999),DK,678539,833338,804452,859995,895747,829487,899230,1047958,1029077,1692562,2000585,3231134,3471868
"SIMCORP AS - PROPERTY, PLANT & EQUIP - NET",DK0060495240(WC02501),DK,81220,69563,65484,58134,38877,36080,34496,32330,35536,41129,40148,415699,354501
SINCH AB - TOTAL ASSETS,SE0016101844(WC02999),SK,NA,NA,NA,NA,NA,NA,304269,333945,2292953,2839244,3434412,4753279,11230469
"SINCH AB - PROPERTY, PLANT & EQUIP - NET",SE0016101844(WC02501),SK,NA,NA,NA,NA,NA,NA,1702,4698,14166,23073,18897,106243,154046
SIVERS - TOTAL ASSETS,SE0003917798(WC02999),SK,NA,NA,NA,NA,17025,38064,NA,99956,66708,348161,342397,424268,647186
"SIVERS - PROPERTY, PLANT & EQUIP - NET",SE0003917798(WC02501),SK,NA,NA,NA,NA,252,2790,NA,2051,2419,28554,38188,57739,61372
SIXT SE - TOTAL ASSETS,DE0007231326(WC02999),E,2459308,2084260,2218971,2315302,2160127,2361242,2808442,3653002,4011277,4472718,5163654,6201925,4384874
"SIXT SE - PROPERTY, PLANT & EQUIP - NET",DE0007231326(WC02501),E,948929,884731,764020,722026,791503,831918,967549,1121351,1183216,1399501,1405928,1726015,543957
SKANDINAVISKA ENSK - TOTAL ASSETS,SE0000148884(WC02999),SK,2507866000,2306603000,2178112000,2361340000,2451446000,2483248000,2639609000,2494448000,2619317000,2559336000,2567265000,2856389000,3039988000
"SKANDINAVISKA ENSK - PROPERTY, PLANT & EQUIP - NET",SE0000148884(WC02501),SK,2626000,2417000,1588000,1243000,1133000,949000,830000,825000,908000,1130000,1300000,6656000,6427000
SKANSKA AB - TOTAL ASSETS,SE0000113250(WC02999),SK,81508000,79742000,76240000,81099000,86980000,86473000,91549000,96283000,104856000,107680000,114363000,124156000,123828000
"SKANSKA AB - PROPERTY, PLANT & EQUIP - NET",SE0000113250(WC02501),SK,6919000,6303000,5906000,7018000,7938000,7449000,7122000,6504000,6837000,6874000,7645000,12358000,10746000
AB SKF - TOTAL ASSETS,SE0000108227(WC02999),SK,55265000,49350000,53529000,58075000,58922000,68976000,78289000,76548000,80101000,77570000,83610000,89671000,85757000
"AB SKF - PROPERTY, PLANT & EQUIP - NET",SE0000108227(WC02501),SK,14556000,13933000,12922000,13076000,13086000,14095000,15482000,15303000,15746000,15762000,16688000,21411000,20678000
SKISTAR AB - TOTAL ASSETS,SE0012141687(WC02999),SK,3571177,3668696,3726474,3892317,4001855,3871927,3936493,3759838,4107146,4507860,4870567,5065777,6023251
"SKISTAR AB - PROPERTY, PLANT & EQUIP - NET",SE0012141687(WC02501),SK,2938314,2972090,2945408,3057016,3016794,2931034,2877104,2707043,3023391,3145357,3380541,3647258,4599357
SLM SOLUTION - TOTAL ASSETS,DE000A111338(WC02999),E,NA,NA,NA,NA,NA,35595,112154,129920,123833,188377,164227,136594,125859
"SLM SOLUTION - PROPERTY, PLANT & EQUIP - NET",DE000A111338(WC02501),E,NA,NA,NA,NA,NA,2051,2504,13032,18360,32491,36432,39136,38486
SMA SOLAR TECH - TOTAL ASSETS,DE000A0DJ6J9(WC02999),E,467047,711584,1227761,1347953,1303492,1196160,1107771,1075633,1122441,1171550,957341,1068227,1011521
"SMA SOLAR TECH - PROPERTY, PLANT & EQUIP - NET",DE000A0DJ6J9(WC02501),E,94149,149119,268507,360932,377107,348886,323332,294584,234327,212552,198884,208172,207180
SMART EYE AB (PUBL) - TOTAL ASSETS,SE0009268279(WC02999),SK,NA,NA,NA,NA,NA,35388,41708,51369,139475,101053,204101,297139,386468
"SMART EYE AB (PUBL) - PROPERTY, PLANT & EQUIP - NET",SE0009268279(WC02501),SK,NA,NA,NA,NA,NA,358,568,678,713,5150,4769,5680,4201
SMCP SA - TOTAL ASSETS,FR0013214145(WC02999),E,NA,NA,NA,NA,NA,NA,955680,994267,1045244,1765970,1820615,2505450,2359000
"SMCP SA - PROPERTY, PLANT & EQUIP - NET",FR0013214145(WC02501),E,NA,NA,NA,NA,NA,NA,64102,69109,65051,66899,75982,688261,563600
SMURFIT KAPPA GROUP - TOTAL ASSETS,IE00B1RR8406(WC02999),E,7905588,7778000,7807000,8244000,8238000,8029000,8248000,8312000,8674000,8805000,9340000,9740000,10118000
"SMURFIT KAPPA GROUP - PROPERTY, PLANT & EQUIP - NET",IE00B1RR8406(WC02501),E,3116373,3157000,3096000,3087000,3203000,3129000,3163000,3201000,3375000,3352000,3713000,4372000,4257000
SNAM SPA - TOTAL ASSETS,IT0003153415(WC02999),E,11227000,18969000,19768000,21150000,22584000,23836000,24906000,24880000,20129000,21816000,22582000,24043000,25652000
"SNAM SPA - PROPERTY, PLANT & EQUIP - NET",IT0003153415(WC02501),E,10549000,12684000,13239000,14053000,14522000,14851000,15399000,15478000,15563000,16033000,16153000,16439000,16815000
STE. GENL. DE FRANCE - TOTAL ASSETS,FR0000130809(WC02999),E,1127053000,1018761000,1127205000,1176790000,1245577000,1229166000,1301987000,1328463000,1376911000,1270363000,1304675000,1351562000,1457846000
"STE. GENL. DE FRANCE - PROPERTY, PLANT & EQUIP - NET",FR0000130809(WC02501),E,13122000,13169000,13839000,14811000,15119000,15474000,15787000,17143000,19436000,22240000,24536000,28276000,27592000
SODEXO - TOTAL ASSETS,FR0000121220(WC02999),E,9824000,10315000,11613000,11256000,12621000,12421000,14252000,14245000,13871000,14687000,15175000,17368000,17216000
"SODEXO - PROPERTY, PLANT & EQUIP - NET",FR0000121220(WC02501),E,465000,520000,531000,513000,574000,540000,555000,594000,604000,590000,619000,684000,1887000
SOFINA SA - TOTAL ASSETS,BE0003717312(WC02999),E,3493425,3528769,3805588,3591020,3879964,4301175,4883757,5456941,5394444,5697081,6649435,7680468,9093055
"SOFINA SA - PROPERTY, PLANT & EQUIP - NET",BE0003717312(WC02501),E,14303,18550,17621,17048,16380,15900,15346,14942,14986,14948,10577,10665,10591
SOFTWARE AG - TOTAL ASSETS,DE000A2GS401(WC02999),E,1044262,1627403,1578158,1661964,1771859,1980600,1837999,1803730,1941715,1892963,1997897,2104132,2025449
"SOFTWARE AG - PROPERTY, PLANT & EQUIP - NET",DE000A2GS401(WC02501),E,46988,67064,66356,65365,64014,64460,61171,56221,75559,72815,71023,103977,82349
SOITEC - TOTAL ASSETS,FR0013227113(WC02999),E,716980,635846,793460,744613,861303,703557,584752,393540,325134,389601,460706,796979,964044
"SOITEC - PROPERTY, PLANT & EQUIP - NET",FR0013227113(WC02501),E,380253,355376,313475,282469,328974,346016,290251,158336,120642,113475,134343,253593,297154
SOLAR A/S - TOTAL ASSETS,DK0010274844(WC02999),DK,4502176,4619393,5102045,5360230,5723008,4896364,4531000,4643000,4496000,4699000,4623000,4980000,4604000
"SOLAR A/S - PROPERTY, PLANT & EQUIP - NET",DK0010274844(WC02501),DK,1299751,1308443,1307585,1264907,1253633,1180646,937000,882000,865000,814000,812000,1206000,1106000
SOLARIA ENERGIA Y - TOTAL ASSETS,ES0165386014(WC02999),E,375476,313103,425754,356372,306274,220758,194973,169239,183960,264142,361915,547717,648283
"SOLARIA ENERGIA Y - PROPERTY, PLANT & EQUIP - NET",ES0165386014(WC02501),E,70099,199358,200010,214359,225639,187290,157956,139776,135269,226596,241774,384678,496427
SOLARPACK CORPORAC - TOTAL ASSETS,ES0105385001(WC02999),E,NA,NA,NA,NA,NA,NA,NA,175769,76641,163388,331452,686786,686924
"SOLARPACK CORPORAC - PROPERTY, PLANT & EQUIP - NET",ES0105385001(WC02501),E,NA,NA,NA,NA,NA,NA,NA,5569,5572,5196,175136,476890,447839
SOLARWORLD AG - TOTAL ASSETS,DE000A1YCMM2(WC02999),E,2093549,2211151,2630137,2275348,1253837,810457,913774,866436,686681,NA,NA,NA,NA
"SOLARWORLD AG - PROPERTY, PLANT & EQUIP - NET",DE000A1YCMM2(WC02501),E,575406,787536,951856,744681,468150,306866,344735,319825,277458,NA,NA,NA,NA
SOLOCAL GROUP SA - TOTAL ASSETS,FR00140006O9(WC02999),E,842675,787390,835633,862919,840142,779772,828924,758983,769157,715053,596025,455939,433250
"SOLOCAL GROUP SA - PROPERTY, PLANT & EQUIP - NET",FR00140006O9(WC02501),E,19987,22950,27694,28223,25480,23569,25269,28381,33420,25482,25614,90256,82618
SOLUTIONS 30 SE - TOTAL ASSETS,FR0013379484(WC02999),E,19491,28599,32139,41927,44617,56663,72429,96945,157446,325133,529636,638619,709199
"SOLUTIONS 30 SE - PROPERTY, PLANT & EQUIP - NET",FR0013379484(WC02501),E,565,629,337,741,1039,2163,2468,3025,5318,6539,14045,75581,79535
SOLVAY SA - TOTAL ASSETS,BE0003470755(WC02999),E,11615000,12059000,13428000,18657000,17782000,17931000,17184000,24270000,23255000,20375000,20877000,20238000,16004000
"SOLVAY SA - PROPERTY, PLANT & EQUIP - NET",BE0003470755(WC02501),E,4218000,3921000,3698000,5652000,5393000,4679000,5386000,6946000,6472000,5433000,5454000,5919000,5122000
SONAE SGPS SA - TOTAL ASSETS,PTSON0AM0001(WC02999),E,7099236,7321410,7331092,7503264,5810637,5353378,5488170,5160691,5451405,5532769,7699121,8712930,7790854
"SONAE SGPS SA - PROPERTY, PLANT & EQUIP - NET",PTSON0AM0001(WC02501),E,2507943,2781178,2721493,2677596,2603110,1827164,1801948,1543115,1612469,1650873,1656150,2748475,2748907
SOPRA STERIA - TOTAL ASSETS,FR0000050809(WC02999),E,907950,842773,894643,749416,996603,1152867,3340533,3678600,3740100,3688400,3890800,4426200,4380000
"SOPRA STERIA - PROPERTY, PLANT & EQUIP - NET",FR0000050809(WC02501),E,35091,34888,39279,39585,39193,49159,109944,118500,120700,128900,144700,463800,422800
SPAR NORD BANK - TOTAL ASSETS,DK0060036564(WC02999),DK,69267650,64529200,67435700,70081400,79145700,74582500,78806000,76351200,78473500,80367000,82793000,93113000,102077000
"SPAR NORD BANK - PROPERTY, PLANT & EQUIP - NET",DK0060036564(WC02501),DK,765425,814900,1056600,1000200,1019900,267100,161200,127000,91100,118000,127000,765000,760000
SPAREBANK 1 - TOTAL ASSETS,NO0006000801(WC02999),NK,65507000,64239000,68780000,71039000,75261000,77520000,83188000,85403000,90501000,97186000,106156000,111524000,117298000
"SPAREBANK 1 - PROPERTY, PLANT & EQUIP - NET",NO0006000801(WC02501),NK,489000,469000,460000,508000,515000,595000,594000,553000,501000,453000,499000,1016000,975000
SPAREBANK - TOTAL ASSETS,NO0010751910(WC02999),NK,NA,NA,NA,NA,44070000,47339000,49901000,55971000,101240000,108321000,123472000,134783000,146074000
"SPAREBANK - PROPERTY, PLANT & EQUIP - NET",NO0010751910(WC02501),NK,NA,NA,NA,NA,272000,288000,336000,341000,587000,578000,543000,672000,620000
SPAREBANK 1 SMN - TOTAL ASSETS,NO0006390301(WC02999),NK,84634000,84520000,97985000,101436000,107906000,115342000,126003000,131727000,137884000,153076000,160529000,166504000,187783000
"SPAREBANK 1 SMN - PROPERTY, PLANT & EQUIP - NET",NO0006390301(WC02501),NK,570000,819000,1027000,1109000,1277000,1176000,1120000,1064000,906000,263000,234000,721000,664000
SPAREBANK 1 SR BANK - TOTAL ASSETS,NO0010631567(WC02999),NK,125877000,124909000,134778000,131142000,141543000,156985000,174926000,192049000,193408000,216618000,234061000,255475000,286034000
"SPAREBANK 1 SR BANK - PROPERTY, PLANT & EQUIP - NET",NO0010631567(WC02501),NK,337000,935000,392000,401000,363000,362000,327000,404000,495000,572000,798000,1087000,1340000
SPAREBANKEN VEST - TOTAL ASSETS,NO0006000900(WC02999),NK,94893000,97587000,105273000,115985000,127828000,134396000,147070000,161663000,162650000,175119000,189356000,197097000,221188000
"SPAREBANKEN VEST - PROPERTY, PLANT & EQUIP - NET",NO0006000900(WC02501),NK,466000,469000,469000,496000,494000,649000,781000,177000,148000,110000,113000,1564000,701000
SPIE SA - TOTAL ASSETS,FR0012757854(WC02999),E,NA,NA,3152650,3170579,4533735,5189429,5539409,5475145,5387868,7468446,7490722,7979365,7990901
"SPIE SA - PROPERTY, PLANT & EQUIP - NET",FR0012757854(WC02501),E,NA,NA,76831,79684,82360,106076,108311,110094,99923,180446,174087,513215,522923
SSAB SVENSKT STAL AB - TOTAL ASSETS,SE0000171100(WC02999),SK,69010000,60255000,60894000,62737000,57951000,55283000,88286000,83666000,89859000,87185000,91980000,93724000,88368000
"SSAB SVENSKT STAL AB - PROPERTY, PLANT & EQUIP - NET",SE0000171100(WC02501),SK,17584000,17137000,17063000,18693000,17610000,16467000,26570000,26276000,25866000,23931000,23953000,26532000,24366000
STABILUS SA - TOTAL ASSETS,LU1066226637(WC02999),E,NA,NA,NA,NA,525504,581935,512383,537310,929669,917912,995354,1085868,1072422
"STABILUS SA - PROPERTY, PLANT & EQUIP - NET",LU1066226637(WC02501),E,NA,NA,NA,NA,120115,116276,119642,133952,167569,169659,179225,199946,229809
STALPRODKUT SA - TOTAL ASSETS,PLSTLPD00017(WC02999),PZ,1346133,1562648,1730955,1833515,2074417,2975966,3122245,3275127,3642065,3876377,4325674,4306560,4323466
"STALPRODKUT SA - PROPERTY, PLANT & EQUIP - NET",PLSTLPD00017(WC02501),PZ,818976,976582,1004020,969557,1019993,1740220,1743162,1736547,1775628,1768000,1968406,2052279,2134580
"STEALTHGAS, INC. - TOTAL ASSETS",MHY816691064(WC02999),E,455461,483363,514217,537088,540484,619517,782243,955882,949841,830853,904022,851137,773141
"STEALTHGAS, INC. - PROPERTY, PLANT & EQUIP - NET",MHY816691064(WC02501),E,412692,431656,478333,491132,481053,492873,588289,796379,818787,718960,771501,745378,681682
STELLANTIS NV - TOTAL ASSETS,NL00150001Q9(WC02999),E,59386000,64655000,71764000,78341000,80383000,83881000,96963000,101697000,100644000,94295000,95059000,96355000,98634000
"STELLANTIS NV - PROPERTY, PLANT & EQUIP - NET",NL00150001Q9(WC02501),E,13112000,13402000,9601000,20785000,22061000,22844000,26408000,27454000,30431000,29014000,26307000,28608000,27582000
STILLFRONT GROUP - TOTAL ASSETS,SE0015346135(WC02999),SK,NA,NA,NA,72444,59264,50516,30650,92753,314754,501705,2593000,3962000,12335000
"STILLFRONT GROUP - PROPERTY, PLANT & EQUIP - NET",SE0015346135(WC02501),SK,NA,NA,NA,81,301,276,225,241,775,1293,14000,75000,113000
STMICROELECTRONICS - TOTAL ASSETS,NL0000226223(WC02999),E,9721720,9298756,9725940,8415476,7595160,7037576,7744028,7833105,7951824,8475942,9960856,10970708,12136761
"STMICROELECTRONICS - PROPERTY, PLANT & EQUIP - NET",NL0000226223(WC02501),E,3402602,2848538,3022362,2804682,2638598,2301208,2193204,2142246,2172816,2688816,3239480,3763348,3913182
STO AG - TOTAL ASSETS,DE0007274136(WC02999),E,524536,560428,611696,662511,674315,693290,735962,626100,696938,730017,763883,866284,940502
"STO AG - PROPERTY, PLANT & EQUIP - NET",DE0007274136(WC02501),E,196373,193190,190543,203494,210670,218663,234629,242525,258486,254297,254848,326073,332713
STOCKMANN OYJ - TOTAL ASSETS,FI0009000251(WC02999),E,1760500,1922300,2045064,2051100,2071000,2027300,1910600,2228700,2202900,2028200,1813200,2086900,1400300
"STOCKMANN OYJ - PROPERTY, PLANT & EQUIP - NET",FI0009000251(WC02501),E,587500,619500,725984,691200,655100,616500,590500,1016200,864900,773200,751100,1219300,411800
STOLT NIELSEN - TOTAL ASSETS,BMG850801025(WC02999),E,2417882,2128342,2279374,2613243,2890757,2824966,3115579,3670319,4164204,3864974,3930339,4097592,3897839
"STOLT NIELSEN - PROPERTY, PLANT & EQUIP - NET",BMG850801025(WC02501),E,1841543,1670765,1642049,1917873,2114800,2051873,2276676,2637614,3019800,2890112,2882453,2850326,2689532
STORA ENSO OYJ - TOTAL ASSETS,FI0009005961(WC02999),E,12166300,11437400,12925700,12877200,13550500,12525000,12588000,12115000,12112000,11616000,12729000,14972000,17314000
"STORA ENSO OYJ - PROPERTY, PLANT & EQUIP - NET",FI0009005961(WC02501),E,5547300,4852700,5257400,5155100,5270400,4581000,6062000,6267000,6100000,5758000,5691000,9745000,11714000
STOREBRAND ASA - TOTAL ASSETS,NO0003053605(WC02999),NK,371074800,364717000,390097000,401208000,419989000,450229000,492143000,520238000,518943000,568216000,575435000,631645000,725903000
"STOREBRAND ASA - PROPERTY, PLANT & EQUIP - NET",NO0003053605(WC02501),NK,2092500,1927000,1861000,1931000,2678000,2964000,1164000,1289000,1256000,1398000,110000,1142000,1464000
STORYTEL AB (PUBL) - TOTAL ASSETS,SE0007439443(WC02999),SK,2383,550,12130,17772,NA,101622,96005,161588,710127,934786,1309801,1180080,1740329
"STORYTEL AB (PUBL) - PROPERTY, PLANT & EQUIP - NET",SE0007439443(WC02501),SK,42,0,75,70,NA,487,345,1009,2835,3588,5033,15309,24640
STRABAG SE - TOTAL ASSETS,AT000000STR1(WC02999),E,9626986,9479606,10167808,10212330,9940072,10343502,9997414,10436940,10132579,10865155,11474508,12113194,11949077
"STRABAG SE - PROPERTY, PLANT & EQUIP - NET",AT000000STR1(WC02501),E,2044698,2146440,2102364,2154238,2225572,2145517,2015061,1881520,1927739,1936032,2138575,2627185,2568397
STRATEC SE - TOTAL ASSETS,DE000STRA555(WC02999),E,69966,85660,98503,110367,120578,116921,136488,158918,257868,263648,275084,298207,330442
"STRATEC SE - PROPERTY, PLANT & EQUIP - NET",DE000STRA555(WC02501),E,6296,8890,16358,17212,17108,16069,14866,18522,23076,35701,39510,55921,65469
STROEER SE & CO KGAA - TOTAL ASSETS,DE0007493991(WC02999),E,737886,717961,976870,967866,859351,949838,947643,1445580,1708245,1861951,2979860,2912137,2610421
"STROEER SE & CO KGAA - PROPERTY, PLANT & EQUIP - NET",DE0007493991(WC02501),E,184044,180855,212990,221813,225873,206666,198744,201210,230771,258862,1299214,1246316,1147302
STRONGBRIDGE - TOTAL ASSETS,IE00BYZ5XL97(WC02999),U$,NA,NA,NA,NA,NA,22569,23689,97330,135932,103925,170285,117638,121100
"STRONGBRIDGE - PROPERTY, PLANT & EQUIP - NET",IE00BYZ5XL97(WC02501),U$,NA,NA,NA,NA,NA,6,21,35,25,15,294,1080,813
STUDSVIK AB - TOTAL ASSETS,SE0000653230(WC02999),SK,1446763,1359796,1328732,1359289,1232709,1190453,956866,907342,811127,726778,807625,716824,679500
"STUDSVIK AB - PROPERTY, PLANT & EQUIP - NET",SE0000653230(WC02501),SK,503740,527811,490144,481065,459619,331388,350019,344797,113317,116556,124335,143263,134550
